,date,latitude,longitude,humidity,vapor_pressure,temperature,precip,solar_radiation,pressure,wind_speed,wind_direction_degree,feels_like,wind_direction,wind_scale,code,text,power
5114,2022-11-23 06:30:00,37.891586,115.144497,96.04552828758968,7.720888754309014,3.8357650000000376,0.0,0.50901375,1015.98565,0.541677785,242.8126716973933,2.172452678969222,西西南,1,0,晴,0
5115,2022-11-23 06:45:00,37.891586,115.144497,96.35733220374588,7.665558766795235,3.6878225000000384,0.0,0.7635206250000001,1016.054575,0.5088769275,262.4935628121772,2.00946279578966,西,1,0,晴,0
5116,2022-11-23 07:00:00,37.891586,115.144497,96.67080018933612,7.610579050091198,3.539880000000039,0.0,1.0180275,1016.1235,0.47607607,281.1438833152546,1.846889536335713,西,1,0,晴,0
5117,2022-11-23 07:15:00,37.891586,115.144497,96.28313629218783,7.60828230918529,3.5924925000000485,0.0,10.794426375,1016.2799,0.4789714025,278.519929206097,1.917135373796892,西,1,0,晴,186
5118,2022-11-23 07:30:00,37.891586,115.144497,95.8971816067779,7.605986180110458,3.6451050000000578,0.0,20.57082525,1016.4363,0.481866735,275.91695565098536,1.9871775662824736,西,1,0,晴,-1113
5119,2022-11-23 07:45:00,37.891586,115.144497,95.51292793795128,7.603690662726806,3.69771750000001,0.0,30.347224125,1016.5927,0.4847620675,273.34528576929154,2.057017311621231,西,1,0,晴,-4096
5120,2022-11-23 08:00:00,37.891586,115.144497,95.13036713291682,7.601395756894471,3.75033000000002,0.0,40.123623,1016.7491,0.4876574,270.814495282013,2.1266558013829586,西,1,0,晴,-9276
5121,2022-11-23 08:15:00,37.891586,115.144497,95.03750096783756,7.800324482479501,4.131060000000048,0.0,62.16727475,1016.8632125,0.4106708625,266.82792146027987,2.628936871019527,西,1,0,晴,-15821
5122,2022-11-23 08:30:00,37.891586,115.144497,94.94532019017154,8.003833541665426,4.511790000000019,0.0,84.2109265,1016.977325,0.333684325,260.7294032844439,3.134551258993844,西,1,0,晴,-22572
5123,2022-11-23 08:45:00,37.891586,115.144497,94.8538188103295,8.212013115412374,4.89251999999999,0.0,106.25457824999998,1017.0914375,0.2566977875,250.58489021918237,3.64513266086924,西西南,0,0,晴,-32118
5124,2022-11-23 09:00:00,37.891586,115.144497,94.7629909036858,8.42495483308705,5.273250000000019,0.0,128.29823,1017.20555,0.17971125,232.35878080303576,4.1637270040044365,西南,0,0,晴,-33419
5125,2022-11-23 09:15:00,37.891586,115.144497,94.7875300511951,8.52193698666684,5.433977500000026,0.0,150.5422425,1017.1400375,0.2354913125,201.5068047119481,4.300129975852616,南西南,0,0,晴,-35518
5126,2022-11-23 09:30:00,37.891586,115.144497,94.81201450482276,8.619902358484635,5.594705000000033,0.0,172.78625499999998,1017.074525,0.291271375,179.1094892914845,4.442936877311543,南,0,0,晴,-44439
5127,2022-11-23 09:45:00,37.891586,115.144497,94.83644439781284,8.71885947947735,5.75543250000004,0.0,195.0302675,1017.0090125,0.3470514375,165.99549662933737,4.5904526275984345,南东南,1,0,晴,-62578
5128,2022-11-23 10:00:00,37.891586,115.144497,94.86081986305844,8.818816940992091,5.916160000000048,0.0,217.27428,1016.9435,0.4028315,158.16568097792302,4.741640186943211,南东南,1,0,晴,-85652
5129,2022-11-23 10:15:00,37.891586,115.144497,93.5436475606101,8.925350517501153,6.291900000000055,0.0,224.316615,1016.858465,0.5976064999999999,160.947413287547,5.089340076669683,南东南,1,0,晴,-59705
5130,2022-11-23 10:30:00,37.891586,115.144497,92.2505771692559,9.03301703292906,6.667640000000006,0.0,231.35895,1016.77343,0.7923815,162.36247355248634,5.452055848430487,南东南,1,0,晴,-78671
5131,2022-11-23 10:45:00,37.891586,115.144497,90.98108338876274,9.141826792122654,7.043380000000013,0.0,238.401285,1016.688395,0.9871565,163.21841571185496,5.823257281984172,南东南,1,0,晴,-77869
5132,2022-11-23 11:00:00,37.891586,115.144497,89.73465403266769,9.251790176346203,7.419120000000021,0.0,245.44362,1016.60336,1.1819315,163.7917139093684,6.199551750771972,南东南,1,0,晴,-113071
5133,2022-11-23 11:15:00,37.891586,115.144497,90.60460663039808,9.441226249805826,7.574425000000019,0.0,276.81266500000004,1016.46487,1.0939882749999998,166.8181995517464,6.407353441833055,南东南,1,0,晴,-116670
5134,2022-11-23 11:30:00,37.891586,115.144497,91.47977035690728,9.63407201830272,7.729730000000018,0.0,308.18171,1016.32638,1.00604505,170.408597972822,6.6170763081405415,南,1,0,晴,-150493
5135,2022-11-23 11:45:00,37.891586,115.144497,92.36014741156102,9.830379878983004,7.885035000000016,0.0,339.550755,1016.18789,0.918101825,174.69898095238722,6.828860938913096,南,1,0,晴,-181901
5136,2022-11-23 12:00:00,37.891586,115.144497,93.24573978738466,10.03020288383178,8.040340000000015,0.0,370.9198,1016.0494,0.8301586,179.85108978620568,7.042883601937998,南,1,0,晴,-185315
5137,2022-11-23 12:15:00,37.891586,115.144497,87.47149461824266,10.156649171206611,9.16843,0.0,393.33786,1015.6957,1.0401784,173.7243936973453,8.296132062502386,南,1,0,晴,-185873
