data_date,power,solar,wea_code,temperature,highest_temperature,lowest_temperature,humidity,pressure,wind_speed,wind_meter,visibility,air_pm_25,air,day_weather_code,night_weather_code
22,0,0,100,-3,0,-10,0.21,1030,2,8,30,5,21,200,100
22,0,0,100,-3,0,-10,0.21,1030,2,8,30,5,21,200,100
22,0,0,100,-3,0,-10,0.21,1030,2,8,30,5,21,200,100
22,0,0,100,-3,0,-10,0.21,1030,2,8,30,5,21,200,100
22,0,0,100,-3,0,-10,0.21,1030,2,8,30,5,21,200,100
22,0,0,100,-3,0,-10,0.21,1030,2,8,30,5,21,200,100
22,0,0,100,-3,0,-10,0.21,1030,2,8,30,5,21,200,100
22,0,0,100,-3,0,-10,0.21,1030,2,8,30,5,21,200,100
22,0,0,100,-3,0,-10,0.21,1030,2,8,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
23,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
0,0,0,100,-3,0,-10,0.23,1030,2,10,30,5,21,200,100
0,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,21,200,100
0,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,21,200,100
0,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,21,200,100
0,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,20,200,100
0,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,20,200,100
0,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,20,200,100
0,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,20,200,100
0,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,20,200,100
0,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,20,200,100
1,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,20,200,100
1,0,0,100,-6,0,-10,0.27,1029,2,5,30,5,20,200,100
1,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,20,200,100
1,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,20,200,100
1,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,20,200,100
1,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,20,200,100
1,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,21,200,100
1,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,21,200,100
1,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,21,200,100
1,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,21,200,100
2,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,21,200,100
2,0,0,100,-5,0,-10,0.28,1029,2,9,30,5,21,200,100
2,0,0,100,-5,0,-10,0.26,1030,2,10,30,5,21,200,100
2,0,0,100,-5,0,-10,0.26,1030,2,10,30,5,21,200,100
2,0,0,100,-5,0,-10,0.26,1030,2,10,30,5,21,200,100
2,0,0,100,-5,0,-10,0.26,1030,2,10,30,5,21,200,100
2,0,0,100,-5,0,-10,0.26,1030,2,10,30,5,21,200,100
2,0,0,100,-5,0,-10,0.26,1030,2,10,30,5,21,200,100
2,0,0,100,-5,0,-10,0.26,1030,2,10,30,5,21,200,100
2,0,0,100,-5,0,-10,0.26,1030,2,10,30,6,20,200,100
3,0,0,100,-5,0,-10,0.26,1030,2,10,30,6,20,200,100
3,0,0,100,-5,0,-10,0.26,1030,2,10,30,6,20,200,100
3,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,20,200,100
3,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,20,200,100
3,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,20,200,100
3,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,20,200,100
3,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,20,200,100
3,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,20,200,100
3,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,20,200,100
3,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,20,200,100
4,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,20,200,100
4,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,21,200,100
4,0,0,100,-4,0,-10,0.25,1030,3,12,30,6,21,200,100
4,0,0,100,-4,0,-10,0.22,1030,3,18,30,6,21,200,100
4,0,0,100,-4,0,-10,0.22,1030,3,18,30,6,21,200,100
4,0,0,100,-4,0,-10,0.22,1030,3,18,30,6,21,200,100
4,0,0,100,-4,0,-10,0.22,1030,3,18,30,6,21,200,100
4,0,0,100,-4,0,-10,0.22,1030,3,18,30,6,21,200,100
4,0,0,100,-4,0,-10,0.22,1030,3,18,30,6,21,200,100
4,0,0,100,-4,0,-10,0.22,1030,3,18,30,6,21,200,100
5,0,0,100,-4,0,-10,0.22,1030,3,18,30,6,21,200,100
5,0,0,100,-4,0,-10,0.22,1030,3,18,30,6,21,200,100
5,0,0,100,-4,0,-10,0.22,1030,3,18,30,5,21,200,100
5,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
5,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
5,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
5,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
5,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
5,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
5,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
6,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
6,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
6,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
6,0,0,100,-6,0,-10,0.28,1030,1,5,30,5,21,200,100
6,0,0,100,-7,0,-10,0.3,1030,2,8,30,5,21,200,100
6,0,0,100,-7,0,-10,0.3,1030,2,8,30,5,21,200,100
6,0,0,100,-7,1,-10,0.3,1030,2,8,30,5,21,100,100
6,0,0,100,-7,1,-10,0.3,1030,2,8,30,5,21,100,100
6,0,0,100,-7,1,-10,0.3,1030,2,8,30,5,21,100,100
6,0,0,100,-7,1,-10,0.3,1030,2,8,30,5,21,100,100
7,0,0,100,-7,1,-10,0.3,1030,2,8,30,5,21,100,100
7,0,0,100,-7,1,-10,0.3,1030,2,8,30,5,21,100,100
7,0,1,100,-7,1,-10,0.3,1030,2,8,30,5,21,100,100
7,73,3,100,-7,1,-10,0.3,1030,2,8,30,5,21,100,100
7,-101,6,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
7,-385,8,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
7,-833,14,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
7,-1569,21,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
7,-2520,31,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
7,-3261,37,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
8,-4476,43,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
8,-6495,47,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
8,-8026,52,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
8,-10410,61,100,-5,1,-10,0.23,1031,3,14,30,5,21,100,100
8,-12728,62,100,-4,1,-10,0.22,1031,3,12,30,5,21,100,100
8,-15740,68,100,-4,1,-10,0.22,1031,3,12,30,5,21,100,100
8,-17889,125,100,-4,1,-10,0.22,1031,3,12,30,5,21,100,100
8,-19875,114,100,-4,1,-10,0.22,1031,3,12,30,5,21,100,100
8,-22978,118,100,-4,1,-10,0.22,1031,3,12,30,5,19,100,100
8,-25201,209,100,-4,1,-10,0.22,1031,3,12,30,5,19,100,100
9,-26828,140,100,-4,1,-10,0.22,1031,3,12,30,5,19,100,100
9,-28185,261,100,-4,1,-10,0.22,1031,3,12,30,5,19,100,100
9,-29701,278,100,-4,1,-10,0.22,1031,3,12,30,5,19,100,100
9,-32730,312,100,-4,1,-10,0.22,1031,3,12,30,5,19,100,100
9,-34466,325,100,-4,1,-10,0.22,1031,3,12,30,5,19,100,100
9,-35803,338,100,-3,1,-10,0.21,1032,3,16,30,5,19,100,100
9,-37143,353,100,-3,1,-10,0.21,1032,3,16,30,5,19,100,100
9,-39691,369,100,-3,1,-10,0.21,1032,3,16,30,5,19,100,100
9,-44942,400,100,-3,1,-10,0.21,1032,3,16,30,5,19,100,100
9,-46333,411,100,-3,1,-10,0.21,1032,3,16,30,5,19,100,100
10,-47577,431,100,-3,1,-10,0.21,1032,3,16,30,4,20,100,100
10,-48357,446,100,-3,1,-10,0.21,1032,3,16,30,4,20,100,100
10,-49178,422,100,-3,1,-10,0.21,1032,3,16,30,4,20,100,100
10,-50821,490,100,-3,1,-10,0.21,1032,3,16,30,4,20,100,100
10,-52610,506,100,-3,1,-10,0.21,1032,3,16,30,4,20,100,100
10,-52343,520,100,-2,1,-10,0.2,1032,3,19,30,4,20,100,100
10,-53656,532,100,-2,1,-10,0.2,1032,3,19,30,4,20,100,100
10,-54366,544,100,-2,1,-10,0.2,1032,3,19,30,4,20,100,100
10,-55557,565,100,-2,1,-10,0.2,1032,3,19,30,4,20,100,100
10,-55612,575,100,-2,1,-10,0.2,1032,3,19,30,4,20,100,100
11,-55520,579,100,-2,1,-10,0.2,1032,3,19,30,4,20,100,100
11,-56002,590,100,-2,1,-10,0.2,1032,3,19,30,4,20,100,100
11,-56793,598,100,-2,1,-10,0.2,1032,3,19,30,4,21,100,100
11,-58798,612,100,-2,1,-10,0.2,1032,3,19,30,4,21,100,100
11,-58959,618,100,-2,1,-10,0.2,1032,3,19,30,4,21,100,100
11,-60036,624,100,-2,1,-10,0.2,1032,3,19,30,4,21,100,100
11,-61647,632,100,-1,1,-10,0.18,1031,3,15,30,4,21,100,100
11,-62386,637,100,-1,1,-10,0.18,1031,3,15,30,4,21,100,100
11,-63464,644,100,-1,1,-10,0.18,1031,3,15,30,4,21,100,100
11,-63350,647,100,-1,1,-10,0.18,1031,3,15,30,4,21,100,100
12,-62378,651,100,-1,1,-10,0.18,1031,3,15,30,4,21,100,100
12,-63798,666,100,-1,1,-10,0.18,1031,3,15,30,4,21,100,100
12,-63785,693,100,-1,1,-10,0.18,1031,3,15,30,4,21,100,100
12,-63056,658,100,-1,1,-10,0.18,1031,3,15,30,4,21,100,100
12,-63209,683,100,-1,1,-10,0.18,1031,3,15,30,5,21,100,100
12,-63801,681,100,-1,1,-10,0.18,1031,3,15,30,5,21,100,100
12,-63408,690,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
12,-62860,689,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
12,-63114,649,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
12,-62608,648,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
13,-62030,646,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
13,-61708,642,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
13,-60963,638,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
13,-59772,634,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
13,-59171,631,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
13,-58026,623,100,-1,1,-10,0.17,1030,3,16,30,5,21,100,100
13,-57697,620,100,-1,1,-10,0.17,1030,3,16,30,6,22,100,100
13,-56002,610,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
13,-54037,568,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
13,-54845,597,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
14,-53955,528,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
14,-53076,435,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
14,-52323,570,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
14,-49495,544,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
14,-48398,537,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
14,-46735,525,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
14,-44922,508,100,0,1,-10,0.16,1028,4,21,30,6,22,100,100
14,-43829,466,100,0,1,-10,0.14,1027,3,13,30,6,22,100,100
14,-41514,465,100,0,1,-10,0.14,1027,3,13,30,6,20,100,100
14,-39630,445,100,0,1,-10,0.14,1027,3,13,30,6,20,100,100
15,-38977,357,100,0,1,-10,0.14,1027,3,13,30,6,20,100,100
15,-37833,411,100,0,1,-10,0.14,1027,3,13,30,6,20,100,100
15,-36503,366,100,0,1,-10,0.14,1027,3,13,30,6,20,100,100
15,-33592,324,100,0,1,-10,0.14,1027,3,13,30,6,20,100,100
15,-32043,313,100,0,1,-10,0.14,1027,3,13,30,6,20,100,100
15,-30445,334,100,0,1,-10,0.14,1027,3,13,30,6,20,100,100
15,-28768,300,100,0,1,-10,0.14,1027,3,13,30,6,20,100,100
15,-26738,262,100,1,1,-10,0.13,1026,3,15,30,6,20,100,100
15,-22724,147,100,1,1,-10,0.13,1026,3,15,30,6,20,100,100
15,-21028,142,100,1,1,-10,0.13,1026,3,15,30,6,20,100,100
16,-19534,124,100,1,1,-10,0.13,1026,3,15,30,7,20,100,100
16,-17269,139,100,1,1,-10,0.13,1026,3,15,30,7,20,100,100
16,-15374,118,100,1,1,-10,0.13,1026,3,15,30,7,20,100,100
16,-11767,62,100,1,1,-10,0.13,1026,3,15,30,7,20,100,100
16,-10205,56,100,1,1,-10,0.13,1026,3,15,30,7,20,100,100
16,-8826,51,100,1,1,-10,0.13,1026,3,15,30,7,20,100,100
16,-7305,47,100,1,1,-10,0.13,1026,3,15,30,7,20,100,100
16,-5655,41,100,1,1,-10,0.13,1026,3,15,30,7,20,100,100
16,-2789,29,100,1,1,-10,0.12,1026,2,11,30,7,20,100,100
16,-1862,24,100,1,1,-10,0.12,1026,2,11,30,7,20,100,100
17,-1340,19,100,1,1,-10,0.12,1026,2,11,30,7,20,100,100
17,-868,15,100,1,1,-10,0.12,1026,2,11,30,7,20,100,100
17,-516,11,100,1,1,-10,0.12,1026,2,11,30,6,21,100,100
17,-33,5,100,1,1,-10,0.12,1026,2,11,30,6,21,100,100
17,92,3,100,1,1,-10,0.12,1026,2,11,30,6,21,100,100
17,166,2,100,1,1,-10,0.12,1026,2,11,30,6,21,100,100
17,216,1,100,1,1,-10,0.12,1026,2,11,30,6,21,100,100
17,123,0,100,1,1,-10,0.12,1026,2,11,30,6,21,100,100
17,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
17,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,0,100,0,1,-10,0.14,1025,2,10,30,6,21,100,100
18,0,0,100,0,1,-10,0.14,1025,2,6,25,6,21,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,6,21,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,6,21,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,6,21,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,6,21,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,6,21,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,7,51,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,7,51,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,7,51,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,7,51,100,100
19,0,0,100,0,1,-10,0.14,1025,2,6,25,7,51,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,7,51,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,7,51,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,7,51,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,7,51,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,7,51,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,7,51,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,7,51,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,8,62,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,8,62,100,100
20,0,0,100,-3,1,-10,0.24,1024,1,2,24,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,8,62,100,100
21,0,0,100,-6,1,-10,0.27,1024,1,3,25,15,62,100,100
22,0,0,100,-6,1,-10,0.27,1024,1,3,25,15,62,100,100
22,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
22,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
22,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
22,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
22,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
22,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
22,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
22,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
22,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
23,0,0,100,-6,1,-10,0.26,1023,1,3,30,15,62,100,100
23,0,0,100,-6,1,-10,0.26,1023,1,3,30,10,51,100,100
23,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
23,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
23,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
23,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
23,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
23,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
23,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
23,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
0,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
0,0,0,100,-2,1,-10,0.17,1022,2,9,30,10,51,100,100
0,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
0,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
0,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
0,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
0,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
0,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
0,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
0,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
1,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
1,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
1,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
1,0,0,100,-1,1,-10,0.16,1022,2,9,27,10,51,100,100
1,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,51,100,100
1,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,51,100,100
1,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,42,100,100
1,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,42,100,100
1,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,42,100,100
1,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,42,100,100
2,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,42,100,100
2,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,42,100,100
2,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,42,100,100
2,0,0,100,-2,1,-10,0.22,1022,1,2,18,10,42,100,100
2,0,0,100,-1,1,-10,0.18,1022,2,6,15,10,42,100,100
2,0,0,100,-1,1,-10,0.18,1022,2,6,15,10,42,100,100
2,0,0,100,-1,1,-10,0.18,1022,2,6,15,10,42,100,100
2,0,0,100,-1,1,-10,0.18,1022,2,6,15,10,42,100,100
2,0,0,100,-1,1,-10,0.18,1022,2,6,15,10,42,100,100
2,0,0,100,-1,1,-10,0.18,1022,2,6,15,14,65,100,100
3,0,0,100,-1,1,-10,0.18,1022,2,6,15,14,65,100,100
3,0,0,100,-1,1,-10,0.18,1022,2,6,15,14,65,100,100
3,0,0,100,-1,1,-10,0.18,1022,2,6,15,14,65,100,100
3,0,0,100,-1,1,-10,0.18,1022,2,6,15,14,65,100,100
3,0,0,100,-1,1,-10,0.18,1022,2,6,15,14,65,100,100
3,0,0,100,-2,1,-10,0.19,1022,1,4,15,14,65,100,100
3,0,0,100,-2,1,-10,0.19,1022,1,4,15,14,65,100,100
3,0,0,100,-2,1,-10,0.19,1022,1,4,15,14,65,100,100
3,0,0,100,-2,1,-10,0.19,1022,1,4,15,14,65,100,100
3,0,0,100,-2,1,-10,0.19,1022,1,4,15,14,65,100,100
4,0,0,100,-2,1,-10,0.19,1022,1,4,15,14,65,100,100
4,0,0,100,-2,1,-10,0.19,1022,1,4,15,18,78,100,100
4,0,0,100,-2,1,-10,0.19,1022,1,4,15,18,78,100,100
4,0,0,100,-2,1,-10,0.19,1022,1,4,15,18,78,100,100
4,0,0,100,-2,1,-10,0.19,1022,1,4,15,18,78,100,100
4,0,0,100,-2,1,-10,0.19,1022,1,4,15,18,78,100,100
4,0,0,100,-1,1,-10,0.18,1022,3,14,16,18,78,100,100
4,0,0,100,-1,1,-10,0.18,1022,3,14,16,18,78,100,100
4,0,0,100,-1,1,-10,0.18,1022,3,14,16,18,78,100,100
4,0,0,100,-1,1,-10,0.18,1022,3,14,16,18,78,100,100
5,0,0,100,-1,1,-10,0.18,1022,3,14,16,18,78,100,100
5,0,0,100,-1,1,-10,0.18,1022,3,14,16,18,78,100,100
5,0,0,100,-1,1,-10,0.18,1022,3,14,16,20,86,100,100
5,0,0,100,-1,1,-10,0.18,1022,3,14,16,20,86,100,100
5,0,0,100,-1,1,-10,0.18,1022,3,14,16,20,86,100,100
5,0,0,100,-1,1,-10,0.18,1022,3,14,16,20,86,100,100
5,0,0,100,-1,1,-10,0.17,1022,3,15,20,20,86,100,100
5,0,0,100,-1,1,-10,0.17,1022,3,15,20,20,86,100,100
5,0,0,100,-1,1,-10,0.17,1022,3,15,20,20,86,100,100
5,0,0,100,-1,1,-10,0.17,1022,3,15,20,20,86,100,100
6,0,0,100,-1,1,-10,0.17,1022,3,15,20,20,86,100,100
6,0,0,100,-1,1,-10,0.17,1022,3,15,20,20,86,100,100
6,0,0,100,-1,1,-10,0.17,1022,3,15,20,20,86,100,100
6,0,0,100,-1,1,-10,0.17,1022,3,15,20,20,86,100,100
6,0,0,100,-1,1,-10,0.17,1022,3,15,20,23,94,100,100
6,0,0,100,-1,1,-10,0.17,1022,3,15,20,23,94,100,100
6,0,0,100,-1,1,-10,0.17,1022,3,15,20,23,94,100,100
6,0,0,100,-2,1,-10,0.19,1022,2,6,21,23,94,100,100
6,0,0,100,-2,1,-10,0.19,1022,2,6,21,23,94,100,100
6,0,0,100,-2,6,-6,0.19,1022,2,6,21,23,94,100,100
7,0,0,100,-2,6,-6,0.19,1022,2,6,21,23,94,100,100
7,0,0,100,-2,6,-6,0.19,1022,2,6,21,23,94,100,100
7,0,1,100,-2,6,-6,0.19,1022,2,6,21,23,94,100,100
7,79,3,100,-2,6,-6,0.19,1022,2,6,21,23,94,100,100
7,-94,5,100,-2,6,-6,0.19,1022,2,6,21,23,94,100,100
7,-377,8,100,-2,6,-6,0.19,1022,2,6,21,23,94,100,100
7,-762,13,100,-2,6,-6,0.19,1022,2,6,21,24,92,100,100
7,-1305,19,100,-2,6,-6,0.19,1023,2,5,22,24,92,100,100
7,-2561,32,100,-2,6,-6,0.19,1023,2,5,22,24,92,100,100
7,-3139,38,100,-2,6,-6,0.19,1023,2,5,22,24,92,100,100
8,-4520,44,100,-2,6,-6,0.19,1023,2,5,22,24,92,100,100
8,-5815,50,100,-2,6,-5,0.19,1023,2,5,22,24,92,100,100
8,-7319,56,100,-2,6,-5,0.19,1023,2,5,22,24,92,100,100
8,-10952,68,100,-2,6,-5,0.19,1023,2,5,22,24,92,100,100
8,-12269,71,100,-2,6,-5,0.19,1023,2,5,22,24,92,100,100
8,-13983,78,100,-2,6,-5,0.19,1023,2,5,22,24,92,100,100
8,-15653,131,100,-2,6,-5,0.19,1023,2,5,22,24,92,100,100
8,-17408,147,100,-2,6,-5,0.19,1023,2,5,22,24,92,100,100
8,-20855,164,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
8,-22850,194,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
9,-24486,172,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
9,-25919,246,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
9,-27298,265,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
9,-30361,297,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
9,-32635,314,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
9,-34618,328,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
9,-36504,344,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
9,-38308,360,100,-3,6,-5,0.23,1023,2,7,20,18,74,100,100
9,-39955,388,100,0,6,-5,0.18,1024,2,7,28,18,74,100,100
9,-41300,378,100,0,6,-5,0.18,1024,2,7,28,18,74,100,100
10,-43664,416,100,0,6,-5,0.18,1024,2,7,28,16,69,100,100
10,-45619,432,100,0,6,-5,0.18,1024,2,7,28,16,69,100,100
10,-46370,416,100,0,6,-5,0.18,1024,2,7,28,16,69,100,100
10,-48600,477,100,0,6,-5,0.18,1024,2,7,28,16,69,100,100
10,-48884,490,100,0,6,-5,0.18,1024,2,7,28,16,69,100,100
10,-49693,507,100,0,6,-5,0.18,1024,2,7,28,16,69,100,100
10,-50232,517,100,0,6,-5,0.18,1024,2,7,28,16,69,100,100
10,-51273,532,100,0,6,-5,0.18,1024,2,7,28,16,69,100,100
10,-52996,552,100,1,6,-5,0.17,1023,2,11,30,16,69,100,100
10,-52926,560,100,1,6,-5,0.17,1023,2,11,30,16,69,100,100
11,-53696,569,100,1,6,-5,0.17,1023,2,11,30,16,69,100,100
11,-54267,578,100,1,6,-5,0.17,1023,2,11,30,16,69,100,100
