,data_date,power,solar,wea_code,temperature,highest_temperature,lowest_temperature,humidity,pressure,wind_speed,wind_meter,visibility,air_pm_25,air,day_weather_code,night_weather_code
1158,19.5,0,0,100,-9,-6,-14,0.14,1034,1,5,30,8,29,100,100
1159,19.55,0,0,100,-9,-6,-14,0.14,1034,1,5,30,8,29,100,100
1160,20,0,0,100,-9,-6,-14,0.14,1034,1,5,30,8,29,100,100
1161,20.05,0,0,100,-9,-6,-14,0.14,1034,1,5,30,8,29,100,100
1162,20.1,0,0,100,-9,-6,-14,0.14,1034,1,5,30,8,29,100,100
1163,20.2,0,0,100,-9,-6,-14,0.14,1034,1,5,30,8,29,100,100
1164,20.25,0,0,100,-10,-6,-14,0.17,1033,1,5,30,8,29,100,100
1165,20.3,0,0,100,-10,-6,-14,0.17,1033,1,5,30,8,29,100,100
1166,20.35,0,0,100,-10,-6,-14,0.17,1033,1,5,30,8,29,100,100
1167,20.4,0,0,100,-10,-6,-14,0.17,1033,1,5,30,8,29,100,100
1168,20.5,0,0,100,-10,-6,-14,0.17,1033,1,5,30,8,29,100,100
1169,20.55,0,0,100,-10,-6,-14,0.17,1033,1,5,30,10,30,100,100
1170,21,0,0,100,-10,-6,-14,0.17,1033,1,5,30,10,30,100,100
1171,21.05,0,0,100,-10,-6,-14,0.17,1033,1,5,30,10,30,100,100
1172,21.1,0,0,100,-10,-6,-14,0.17,1033,1,5,30,10,30,100,100
1173,21.2,0,0,100,-10,-6,-14,0.17,1033,1,5,30,10,30,100,100
1174,21.25,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,30,100,100
1175,21.3,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,30,100,100
1176,21.35,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,30,100,100
1177,21.4,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,30,100,100
1178,21.5,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,30,100,100
1179,21.55,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,30,100,100
1180,22,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,30,100,100
1181,22.05,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,32,100,100
1182,22.1,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,32,100,100
1183,22.2,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,32,100,100
1184,22.25,0,0,100,-11,-6,-14,0.21,1033,1,5,30,10,32,100,100
1185,22.3,0,0,100,-12,-6,-14,0.34,1032,1,3,29,10,32,100,100
1186,22.35,0,0,100,-12,-6,-14,0.34,1032,1,3,29,10,32,100,100
1187,22.4,0,0,100,-12,-6,-14,0.34,1032,1,3,29,10,32,100,100
1188,22.5,0,0,100,-12,-6,-14,0.34,1032,1,3,29,10,32,100,100
1189,22.55,0,0,100,-12,-6,-14,0.34,1032,1,3,29,10,32,100,100
1190,23,0,0,100,-12,-6,-14,0.34,1032,1,3,29,10,32,100,100
1191,23.05,0,0,100,-12,-6,-14,0.34,1032,1,3,29,10,32,100,100
1192,23.1,0,0,100,-12,-6,-14,0.34,1032,1,3,29,10,32,100,100
1193,23.2,0,0,100,-12,-6,-14,0.34,1032,1,3,29,11,30,100,100
1194,23.25,0,0,100,-12,-6,-14,0.34,1032,1,3,29,11,30,100,100
1195,23.3,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1196,23.35,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1197,23.4,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1198,23.5,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1199,23.55,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1200,0,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1201,0.05,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1202,0.1,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1203,0.2,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1204,0.25,0,0,100,-12,-6,-14,0.34,1031,1,2,29,11,30,100,100
1205,0.3,0,0,100,-12,-6,-14,0.34,1031,1,2,29,13,32,100,100
1206,0.35,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1207,0.4,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1208,0.5,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1209,0.55,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1210,1,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1211,1.05,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1212,1.1,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1213,1.2,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1214,1.25,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1215,1.3,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1216,1.35,0,0,100,-13,-6,-14,0.48,1031,1,3,26,13,32,100,100
1217,1.4,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1218,1.5,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1219,1.55,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1220,2,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1221,2.05,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1222,2.1,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1223,2.2,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1224,2.25,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1225,2.3,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1226,2.35,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1227,2.4,0,0,100,-13,-6,-14,0.44,1029,2,8,25,16,36,100,100
1228,2.5,0,0,100,-14,-6,-14,0.47,1028,1,4,24,16,36,100,100
1229,2.55,0,0,100,-14,-6,-14,0.47,1028,1,4,24,16,36,100,100
1230,3,0,0,100,-14,-6,-14,0.47,1028,1,4,24,18,39,100,100
1231,3.05,0,0,100,-14,-6,-14,0.47,1028,1,4,24,18,39,100,100
1232,3.1,0,0,100,-14,-6,-14,0.47,1028,1,4,24,18,39,100,100
1233,3.2,0,0,100,-14,-6,-14,0.47,1028,1,4,24,18,39,100,100
1234,3.25,0,0,100,-14,-6,-14,0.47,1028,1,4,24,18,39,100,100
1235,3.3,0,0,100,-14,-6,-14,0.47,1028,1,4,24,18,39,100,100
1236,3.35,0,0,100,-14,-6,-14,0.47,1028,1,4,24,18,39,100,100
1237,3.4,0,0,100,-14,-6,-14,0.47,1028,1,4,24,18,39,100,100
1238,3.5,0,0,100,-14,-6,-14,0.52,1027,2,5,26,18,39,100,100
1239,3.55,0,0,100,-14,-6,-14,0.52,1027,2,5,26,18,39,100,100
1240,4,0,0,100,-14,-6,-14,0.52,1027,2,5,26,18,39,100,100
1241,4.05,0,0,100,-14,-6,-14,0.52,1027,2,5,26,18,39,100,100
1242,4.1,0,0,100,-14,-6,-14,0.52,1027,2,5,26,23,47,100,100
1243,4.2,0,0,100,-14,-6,-14,0.52,1027,2,5,26,23,47,100,100
1244,4.25,0,0,100,-14,-6,-14,0.52,1027,2,5,26,23,47,100,100
1245,4.3,0,0,100,-14,-6,-14,0.52,1027,2,5,26,23,47,100,100
1246,4.35,0,0,100,-14,-6,-14,0.52,1027,2,5,26,23,47,100,100
1247,4.4,0,0,100,-14,-6,-14,0.52,1027,2,5,26,23,47,100,100
1248,4.5,0,0,100,-14,-6,-14,0.52,1027,2,5,26,23,47,100,100
1249,4.55,0,0,100,-14,-6,-14,0.54,1027,1,4,27,23,47,100,100
1250,5,0,0,100,-14,-6,-14,0.54,1027,1,4,27,23,47,100,100
1251,5.05,0,0,100,-14,-6,-14,0.54,1027,1,4,27,23,47,100,100
1252,5.1,0,0,100,-14,-6,-14,0.54,1027,1,4,27,23,47,100,100
1253,5.2,0,0,100,-14,-6,-14,0.54,1027,1,4,27,23,47,100,100
1254,5.25,0,0,100,-14,-6,-14,0.54,1027,1,4,27,20,44,100,100
1255,5.3,0,0,100,-14,-6,-14,0.54,1027,1,4,27,20,44,100,100
1256,5.35,0,0,100,-14,-6,-14,0.54,1027,1,4,27,20,44,100,100
1257,5.4,0,0,100,-14,-6,-14,0.54,1027,1,4,27,20,44,100,100
1258,5.5,0,0,100,-14,-6,-14,0.54,1027,1,4,27,20,44,100,100
1259,5.55,0,0,100,-15,-6,-14,0.57,1026,1,5,30,20,44,100,100
1260,6,0,0,100,-15,-6,-14,0.57,1026,1,5,30,20,44,100,100
1261,6.05,0,0,100,-15,-6,-14,0.57,1026,1,5,30,20,44,100,100
1262,6.1,0,0,100,-15,-6,-14,0.57,1026,1,5,30,20,44,200,200
1263,6.2,0,0,100,-15,-6,-14,0.57,1026,1,5,30,20,44,200,200
1264,6.25,0,0,100,-15,-6,-14,0.57,1026,1,5,30,20,44,200,200
1265,6.3,0,0,100,-15,-6,-14,0.57,1026,1,5,30,20,44,200,200
1266,6.35,0,,100,-15,-6,-14,0.57,1026,1,5,30,16,35,200,200
1267,6.4,0,0,100,-15,-6,-14,0.57,1026,1,5,30,16,35,200,200
1268,6.5,0,0,100,-15,-6,-14,0.57,1026,1,5,30,16,35,200,200
1269,6.55,0,0,100,-15,-6,-14,0.57,1026,1,5,30,16,35,200,200
1270,7,0,0,100,-15,-6,-14,0.59,1026,2,5,30,16,35,200,200
1271,7.05,0,0,100,-15,-6,-14,0.59,1026,2,5,30,16,35,200,200
1272,7.1,0,1,100,-15,-6,-14,0.59,1026,2,5,30,16,35,200,200
1273,7.2,92,3,100,-15,-6,-14,0.59,1026,2,5,30,16,35,200,200
1274,7.25,-14,5,100,-15,-2,-10,0.59,1026,2,5,30,16,35,200,200
1275,7.3,-243,7,100,-15,-2,-10,0.59,1026,2,5,30,16,35,200,200
1276,7.35,-533,11,100,-15,-2,-10,0.59,1026,2,5,30,16,35,200,200
1277,7.4,-932,15,100,-15,-2,-10,0.59,1026,2,5,30,14,31,200,200
1278,7.5,-1970,27,100,-15,-2,-10,0.59,1026,2,5,30,14,31,200,200
1279,7.55,-2695,33,100,-15,-2,-10,0.59,1026,2,5,30,14,31,200,200
1280,8,-3468,40,100,-16,-2,-10,0.62,1025,1,5,28,14,31,200,200
1281,8.05,-4903,45,100,-16,-2,-10,0.62,1025,1,5,28,14,31,200,200
1282,8.1,-5869,52,100,-16,-2,-10,0.62,1025,1,5,28,14,31,200,200
1283,8.2,-8906,62,100,-16,-2,-10,0.62,1025,1,5,28,14,31,200,200
1284,8.25,-10115,66,100,-16,-2,-10,0.62,1025,1,5,28,14,31,200,200
1285,8.3,-12434,74,100,-16,-2,-10,0.62,1025,1,5,28,14,31,200,200
1286,8.35,-14172,112,100,-16,-3,-12,0.62,1025,1,5,28,14,31,200,200
1287,8.4,-16271,83,100,-16,-3,-12,0.62,1025,1,5,28,14,31,200,200
1288,8.5,-19454,163,100,-16,-3,-12,0.62,1025,1,5,28,14,31,200,200
1289,8.55,-21661,143,100,-16,-3,-12,0.62,1025,1,5,28,14,31,200,200
1290,9,-24022,199,100,-16,-3,-12,0.62,1025,1,5,28,14,31,200,200
1291,9.05,-26137,242,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1292,9.1,-27837,217,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1293,9.2,-26311,256,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1294,9.25,-28108,275,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1295,9.3,-21926,213,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1296,9.35,-28066,271,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1297,9.4,-31925,306,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1298,9.5,-39067,362,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1299,9.55,-33904,311,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1300,10,-39264,360,100,-14,-3,-12,0.54,1025,1,4,26,14,31,200,200
1301,10.05,-34907,323,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1302,10.1,-25449,257,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1303,10.2,-38890,372,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1304,10.25,-39023,377,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1305,10.3,-44142,431,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1306,10.35,-43056,422,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1307,10.4,-42322,431,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1308,10.5,-46789,470,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1309,10.55,-52225,537,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1310,11,-52564,541,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1311,11.05,-17269,217,200,-11,-3,-12,0.4,1025,1,2,25,13,30,200,200
1312,11.1,-11637,148,200,-9,-3,-12,0.31,1024,1,5,24,13,30,200,200
1313,11.2,-53812,584,200,-9,-3,-12,0.31,1024,1,5,24,14,31,200,200
1314,11.25,-45980,513,200,-9,-3,-12,0.31,1024,1,5,24,14,31,200,200
1315,11.3,-17756,237,200,-9,-3,-12,0.31,1024,1,5,24,14,31,200,200
1316,11.35,-51370,468,200,-9,-3,-12,0.31,1024,1,5,24,14,31,200,200
1317,11.4,-50546,568,200,-9,-3,-12,0.31,1024,1,5,24,14,31,200,200
1318,11.5,-48436,484,200,-9,-3,-12,0.31,1024,1,5,24,14,31,200,200
1319,11.55,-43010,460,200,-9,-3,-12,0.31,1024,1,5,24,14,31,200,200
1320,12,-46489,456,200,-9,-3,-12,0.31,1024,1,5,24,14,31,200,200
1321,12.05,-38259,455,200,-9,-3,-12,0.31,1024,1,5,24,14,31,200,200
1322,12.1,-52343,576,200,-8,-3,-12,0.24,1021,1,4,20,14,31,200,200
1323,12.2,-23749,312,200,-8,-3,-12,0.24,1021,1,4,20,14,31,200,200
1324,12.25,-32730,335,200,-8,-3,-12,0.24,1021,1,4,20,14,31,200,200
1325,12.3,-23363,313,200,-8,-3,-12,0.24,1021,1,4,20,24,61,200,200
1326,12.35,-21114,281,200,-8,-3,-12,0.24,1021,1,4,20,24,61,200,200
1327,12.4,-18739,255,200,-8,-3,-12,0.24,1021,1,4,20,24,61,200,200
1328,12.5,-14635,206,200,-8,-3,-12,0.24,1021,1,4,20,24,61,200,200
1329,12.55,-16225,216,200,-8,-3,-12,0.24,1021,1,4,20,24,61,200,200
1330,13,-15396,211,200,-8,-3,-12,0.24,1021,1,4,20,24,61,200,200
1331,13.05,-17633,314,200,-8,-3,-12,0.24,1021,1,4,20,24,61,200,200
1332,13.1,-14492,188,200,-8,-3,-12,0.24,1021,1,4,20,24,61,200,200
1333,13.2,-42763,611,200,-8,-3,-12,0.23,1020,1,3,21,24,61,200,200
1334,13.25,-57154,608,200,-8,-3,-12,0.23,1020,1,3,21,24,61,200,200
1335,13.3,-54631,590,200,-8,-3,-12,0.23,1020,1,3,21,24,61,200,200
1336,13.35,-53637,585,200,-8,-3,-12,0.23,1020,1,3,21,24,61,200,200
1337,13.4,-52572,581,200,-8,-3,-12,0.23,1020,1,3,21,30,55,200,200
1338,13.5,-50376,534,200,-8,-3,-12,0.23,1020,1,3,21,30,55,200,200
1339,13.55,-49857,473,200,-8,-3,-12,0.23,1020,1,3,21,30,55,200,200
1340,14,-48829,364,200,-8,-3,-12,0.23,1020,1,3,21,30,55,200,200
1341,14.05,-47591,249,200,-8,-3,-12,0.23,1020,1,3,21,30,55,200,200
1342,14.1,-46675,470,200,-8,-3,-12,0.23,1020,1,3,21,30,55,200,200
1343,14.2,-45065,499,200,-6,-3,-12,0.21,1018,1,4,19,30,55,200,200
1344,14.25,-44488,492,200,-6,-3,-12,0.21,1018,1,4,19,30,55,200,200
1345,14.3,-43294,480,200,-6,-3,-12,0.21,1018,1,4,19,30,55,200,200
1346,14.35,-41807,461,200,-6,-3,-12,0.21,1018,1,4,19,30,55,200,200
1347,14.4,-40277,434,200,-6,-3,-12,0.21,1018,1,4,19,30,55,200,200
1348,14.5,-38443,413,200,-6,-3,-12,0.21,1018,1,4,19,30,55,200,200
1349,14.55,-36860,397,200,-6,-3,-12,0.21,1018,1,4,19,29,50,200,200
1350,15,-35849,375,200,-6,-3,-12,0.21,1018,1,4,19,29,50,200,200
1351,15.05,-34506,335,200,-6,-3,-12,0.21,1018,1,4,19,29,50,200,200
1352,15.1,-32875,312,200,-6,-3,-12,0.21,1018,1,4,19,29,50,200,200
1353,15.2,-29296,264,200,-6,-3,-12,0.21,1018,1,4,19,29,50,200,200
1354,15.25,-27297,279,100,-5,-3,-12,0.18,1018,2,7,23,29,50,200,200
1355,15.3,-25455,255,100,-5,-3,-12,0.18,1018,2,7,23,29,50,200,200
1356,15.35,-23777,238,100,-5,-3,-12,0.18,1018,2,7,23,29,50,200,200
1357,15.4,-22124,230,100,-5,-3,-12,0.18,1018,2,7,23,29,50,200,200
1358,15.5,-18707,172,100,-5,-3,-12,0.18,1018,2,7,23,29,50,200,200
1359,15.55,-17056,166,100,-5,-3,-12,0.18,1018,2,7,23,29,50,200,200
1360,16,-15250,127,100,-5,-3,-12,0.18,1018,2,7,23,29,50,200,200
1361,16.05,-13773,121,100,-5,-3,-12,0.18,1018,2,7,23,28,45,200,200
1362,16.1,-12076,112,100,-5,-3,-12,0.18,1018,2,7,23,28,45,200,200
1363,16.2,-8965,65,100,-5,-3,-12,0.18,1018,2,7,23,28,45,200,200
1364,16.25,-7700,59,100,-5,-3,-12,0.18,1018,2,7,23,28,45,200,200
1365,16.3,-6408,,200,-5,-3,-12,0.2,1018,1,5,19,28,45,200,200
1366,16.35,-5137,53,200,-5,-3,-12,0.2,1018,1,5,19,28,45,200,200
1367,16.4,-4051,47,200,-5,-3,-12,0.2,1018,1,5,19,28,45,200,200
1368,16.5,-2368,35,200,-5,-3,-12,0.2,1018,1,5,19,28,45,200,200
1369,16.55,-1737,29,200,-5,-3,-12,0.2,1018,1,5,19,28,45,200,200
1370,17,-1197,23,200,-5,-3,-12,0.2,1018,1,5,19,28,45,200,200
1371,17.05,-739,18,200,-5,-3,-12,0.2,1018,1,5,19,28,45,200,200
1372,17.1,-375,13,200,-5,-3,-12,0.2,1018,1,5,19,28,45,200,200
1373,17.2,43,6,200,-5,-3,-12,0.2,1018,1,5,19,31,48,200,200
1374,17.25,156,3,200,-5,-3,-12,0.2,1018,1,5,19,31,48,200,200
1375,17.3,223,2,200,-6,-3,-12,0.22,1018,1,3,19,31,48,200,200
1376,17.35,131,1,200,-6,-3,-12,0.22,1018,1,3,19,31,48,200,200
1377,17.4,133,0,200,-6,-3,-12,0.22,1018,1,3,19,31,48,200,200
1378,17.5,0,0,200,-6,-3,-12,0.22,1018,1,3,19,31,48,200,200
1379,17.55,0,0,200,-6,-3,-12,0.22,1018,1,3,19,31,48,200,200
1380,18,0,0,200,-6,-3,-12,0.22,1018,1,3,19,31,48,200,200
1381,18.05,0,0,200,-6,-3,-12,0.22,1018,1,3,19,31,48,200,200
1382,18.1,0,0,200,-6,-4,-12,0.22,1018,1,3,19,31,48,200,100
1383,18.2,0,0,200,-6,-4,-12,0.22,1018,1,3,19,31,48,200,100
1384,18.25,0,0,200,-6,-4,-12,0.22,1018,1,3,19,31,48,200,100
1385,18.3,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1386,18.35,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1387,18.4,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1388,18.5,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1389,18.55,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1390,19,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1391,19.05,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1392,19.1,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1393,19.2,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1394,19.25,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1395,19.3,0,0,200,-7,-4,-12,0.28,1018,1,4,18,32,50,200,100
1396,19.35,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1397,19.4,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1398,19.5,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1399,19.55,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1400,20,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1401,20.05,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1402,20.1,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1403,20.2,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1404,20.25,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1405,20.3,0,0,100,-8,-4,-12,0.33,1019,1,3,17,32,50,200,100
1406,20.35,0,0,100,-9,-4,-12,0.38,1019,1,4,16,32,50,200,100
1407,20.4,0,0,100,-9,-4,-12,0.38,1019,1,4,16,32,50,200,100
1408,20.5,0,0,100,-9,-4,-12,0.38,1019,1,4,16,39,62,200,100
1409,20.55,0,0,100,-9,-4,-12,0.38,1019,1,4,16,39,62,200,100
1410,21,0,0,100,-9,-4,-12,0.38,1019,1,4,16,39,62,200,100
1411,21.05,0,0,100,-9,-4,-12,0.38,1019,1,4,16,39,62,200,100
1412,21.1,0,0,100,-9,-4,-12,0.38,1019,1,4,16,39,62,200,100
1413,21.2,0,0,100,-9,-4,-12,0.38,1019,1,4,16,39,62,200,100
1414,21.25,0,0,100,-9,-4,-12,0.38,1019,1,4,16,39,62,200,100
1415,21.3,0,0,100,-9,-4,-12,0.38,1019,1,4,16,39,62,200,100
1416,21.35,0,0,100,-9,-4,-12,0.38,1019,1,4,16,39,62,200,100
1417,21.4,0,0,100,-10,-4,-12,0.35,1020,1,5,15,39,62,200,100
1418,21.5,0,0,100,-10,-4,-12,0.35,1020,1,5,15,39,62,200,100
1419,21.55,0,0,100,-10,-4,-12,0.35,1020,1,5,15,39,62,200,100
1420,22,0,0,100,-10,-4,-12,0.35,1020,1,5,15,42,59,200,100
1421,22.05,0,0,100,-10,-4,-12,0.35,1020,1,5,15,42,59,200,100
1422,22.1,0,0,100,-10,-4,-12,0.35,1020,1,5,15,42,59,200,100
1423,22.2,0,0,100,-10,-4,-12,0.35,1020,1,5,15,42,59,200,100
1424,22.25,0,0,100,-10,-4,-12,0.35,1020,1,5,15,42,59,200,100
1425,22.3,0,0,100,-10,-4,-12,0.35,1020,1,5,15,42,59,200,100
1426,22.35,0,0,100,-10,-4,-12,0.35,1020,1,5,15,42,59,200,100
1427,22.4,0,0,100,-10,-4,-12,0.35,1020,1,5,15,42,59,200,100
1428,22.5,0,0,100,-10,-4,-12,0.38,1020,1,5,18,42,59,200,100
1429,22.55,0,0,100,-10,-4,-12,0.38,1020,1,5,18,42,59,200,100
1430,23,0,0,100,-10,-4,-12,0.38,1020,1,5,18,42,59,200,100
1431,23.05,0,0,100,-10,-4,-12,0.38,1020,1,5,18,42,59,200,100
1432,23.1,0,0,100,-10,-4,-12,0.38,1020,1,5,18,48,67,200,100
1433,23.2,0,0,100,-10,-4,-12,0.38,1020,1,5,18,48,67,200,100
1434,23.25,0,0,100,-10,-4,-12,0.38,1020,1,5,18,48,67,200,100
1435,23.3,0,0,100,-10,-4,-12,0.38,1020,1,5,18,48,67,200,100
1436,23.35,0,0,100,-10,-4,-12,0.38,1020,1,5,18,48,67,200,100
1437,23.4,0,0,100,-10,-4,-12,0.38,1020,1,5,18,48,67,200,100
1438,23.5,0,0,100,-10,-4,-12,0.4,1020,1,3,19,48,67,200,100
1439,23.55,0,0,100,-10,-4,-12,0.4,1020,1,3,19,48,67,200,100
1440,0,0,0,100,-10,-4,-12,0.4,1020,1,3,19,48,67,200,100
1441,0.05,0,0,100,-10,-4,-12,0.4,1020,1,3,19,48,67,200,100
1442,0.1,0,0,100,-10,-4,-12,0.4,1020,1,3,19,48,67,200,100
1443,0.2,0,0,100,-10,-4,-12,0.4,1020,1,3,19,48,67,200,100
1444,0.25,0,0,100,-10,-4,-12,0.4,1020,1,3,19,42,59,200,100
1445,0.3,0,0,100,-10,-4,-12,0.4,1020,1,3,19,42,59,200,100
1446,0.35,0,0,100,-10,-4,-12,0.4,1020,1,3,19,42,59,200,100
1447,0.4,0,0,100,-10,-4,-12,0.4,1020,1,3,19,42,59,200,100
1448,0.5,0,0,100,-10,-4,-12,0.4,1020,1,3,19,42,59,200,100
1449,0.55,0,0,100,-11,-4,-12,0.41,1020,1,5,20,42,59,200,100
1450,1,0,0,100,-11,-4,-12,0.41,1020,1,5,20,42,59,200,100
1451,1.05,0,0,100,-11,-4,-12,0.41,1020,1,5,20,42,59,200,100
1452,1.1,0,0,100,-11,-4,-12,0.41,1020,1,5,20,42,59,200,100
1453,1.2,0,0,100,-11,-4,-12,0.41,1020,1,5,20,42,59,200,100
1454,1.25,0,0,100,-11,-4,-12,0.41,1020,1,5,20,42,59,200,100
1455,1.3,0,0,100,-11,-4,-12,0.41,1020,1,5,20,42,59,200,100
1456,1.35,0,0,100,-11,-4,-12,0.41,1020,1,5,20,42,59,200,100
1457,1.4,0,0,100,-11,-4,-12,0.41,1020,1,5,20,36,58,200,100
1458,1.5,0,0,100,-11,-4,-12,0.41,1020,1,5,20,36,58,200,100
1459,1.55,0,0,100,-11,-4,-12,0.41,1020,1,5,20,36,58,200,100
1460,2,0,0,100,-11,-4,-12,0.4,1020,1,3,20,36,58,200,100
1461,2.05,0,0,100,-11,-4,-12,0.4,1020,1,3,20,36,58,200,100
1462,2.1,0,0,100,-11,-4,-12,0.4,1020,1,3,20,36,58,200,100
1463,2.2,0,0,100,-11,-4,-12,0.4,1020,1,3,20,36,58,200,100
1464,2.25,0,0,100,-11,-4,-12,0.4,1020,1,3,20,36,58,200,100
1465,2.3,0,0,100,-11,-4,-12,0.4,1020,1,3,20,36,58,200,100
1466,2.35,0,0,100,-11,-4,-12,0.4,1020,1,3,20,36,58,200,100
1467,2.4,0,0,100,-11,-4,-12,0.4,1020,1,3,20,36,58,200,100
1468,2.5,0,0,100,-11,-4,-12,0.4,1020,1,3,20,36,58,200,100
1469,2.55,0,0,100,-11,-4,-12,0.4,1020,1,3,20,38,56,200,100
1470,3,0,0,100,-11,-4,-12,0.4,1020,1,3,20,38,56,200,100
1471,3.05,0,0,100,-11,-4,-12,0.42,1020,1,3,19,38,56,200,100
1472,3.1,0,0,100,-11,-4,-12,0.42,1020,1,3,19,38,56,200,100
1473,3.2,0,0,100,-11,-4,-12,0.42,1020,1,3,19,38,56,200,100
1474,3.25,0,0,100,-11,-4,-12,0.42,1020,1,3,19,38,56,200,100
1475,3.3,0,0,100,-11,-4,-12,0.42,1020,1,3,19,38,56,200,100
1476,3.35,0,0,100,-11,-4,-12,0.42,1020,1,3,19,38,56,200,100
1477,3.4,0,0,100,-11,-4,-12,0.42,1020,1,3,19,38,56,200,100
